id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.71588933,"[447, 456]",0.9756410256410256,True,0,"[541.0, 113.0, 784.0]","[541.0, 962.0, 8.0]",1
