id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.90821767,"[418, 267]",0.9512820512820512,True,0,"[62.0, 18.0, 297.0]","[62.0, 475.0, 92.0]",1
T02,0.7520995,"[341, 13]",0.658974358974359,True,0,"[9.0, -148.0, 278.0]","[9.0, 456.0, 258.0]",2
