id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9371159,"[439, 125]",0.9512820512820512,True,0,"[90.0, -94.0, 347.0]","[90.0, 525.0, 204.0]",1
