id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.8903689,"[421, 274]",0.9512820512820512,True,0,"[57.0, 20.0, 261.0]","[57.0, 439.0, 90.0]",1
