id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9330245,"[416, 252]",0.9756410256410256,True,0,"[76.0, 9.0, 368.0]","[76.0, 546.0, 101.0]",1
