id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9349096,"[425, 283]",0.9512820512820512,True,0,"[52.0, 22.0, 230.0]","[52.0, 408.0, 88.0]",1
T02,0.88548183,"[470, 116]",0.658974358974359,True,0,"[207.0, -182.0, 625.0]","[207.0, 803.0, 292.0]",2
T03,0.6585666,"[163, 120]",0.658974358974359,True,0,"[-1166.0, -866.0, 3065.0]","[-1166.0, 3243.0, 976.0]",3
