id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94948834,"[373, 290]",0.9756410256410256,True,0,"[26.0, 28.0, 245.0]","[26.0, 423.0, 82.0]",1
