id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9137975,"[420, 254]",0.9756410256410256,True,0,"[80.0, 11.0, 371.0]","[80.0, 549.0, 99.0]",1
