id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94001305,"[420, 268]",0.9512820512820512,True,0,"[66.0, 19.0, 305.0]","[66.0, 483.0, 91.0]",1
