id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9294274,"[439, 134]",0.9512820512820512,True,0,"[100.0, -96.0, 384.0]","[100.0, 562.0, 206.0]",1
T02,0.805574,"[476, 13]",0.7076923076923076,True,0,"[1126.0, -1727.0, 3241.0]","[1126.0, 3419.0, 1837.0]",2
