id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9508404,"[429, 313]",0.9512820512820512,True,0,"[55.0, 38.0, 231.0]","[55.0, 409.0, 72.0]",1
