id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.89533734,"[324, 245]",0.9756410256410256,True,0,"[-2.0, 3.0, 399.0]","[-2.0, 577.0, 107.0]",1
