id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.87907237,"[420, 269]",0.9756410256410256,True,0,"[63.0, 19.0, 294.0]","[63.0, 472.0, 91.0]",1
T02,0.86271214,"[302, 255]",0.7807692307692308,True,0,"[-15.0, 9.0, 271.0]","[-15.0, 449.0, 101.0]",2
T03,0.619048,"[318, 177]",0.7807692307692308,True,0,"[-8.0, -59.0, 398.0]","[-8.0, 576.0, 169.0]",3
