id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.874237,"[413, 427]",0.9512820512820512,True,0,"[72.0, 155.0, 359.0]","[72.0, 537.0, -45.0]",1
