id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94340235,"[264, 70]",0.6346153846153846,True,0,"[-72.0, -196.0, 492.0]","[-72.0, 670.0, 306.0]",1
T02,0.9406472,"[497, 314]",0.9512820512820512,True,0,"[82.0, 35.0, 209.0]","[82.0, 387.0, 75.0]",2
