id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9337148,"[358, 259]",0.9756410256410256,True,0,"[22.0, 13.0, 309.0]","[22.0, 487.0, 97.0]",1
T02,0.88353795,"[490, 22]",0.5858974358974358,True,0,"[203.0, -274.0, 535.0]","[203.0, 713.0, 384.0]",2
T03,0.8030853,"[550, 18]",0.658974358974359,True,0,"[300.0, -301.0, 577.0]","[300.0, 755.0, 411.0]",3
