id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.93384427,"[426, 253]",0.9756410256410256,True,0,"[82.0, 10.0, 356.0]","[82.0, 534.0, 100.0]",1
T02,0.9117324,"[537, 16]",0.7564102564102564,True,0,"[598.0, -642.0, 1221.0]","[598.0, 1399.0, 752.0]",2
