id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9488665,"[324, 231]",0.658974358974359,True,0,"[-3.0, -12.0, 515.0]","[-3.0, 693.0, 122.0]",1
T02,0.8965381,"[458, 274]",0.9512820512820512,True,0,"[81.0, 20.0, 268.0]","[81.0, 446.0, 90.0]",2
