id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.80681324,"[271, 121]",0.7320512820512821,True,0,"[-57.0, -124.0, 447.0]","[-57.0, 625.0, 234.0]",1
T02,0.7547627,"[417, 252]",0.9756410256410256,True,0,"[76.0, 9.0, 365.0]","[76.0, 543.0, 101.0]",2
T03,0.5656888,"[355, 200]",0.9025641025641026,True,0,"[33.0, -48.0, 502.0]","[33.0, 680.0, 158.0]",3
