id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.8882529,"[207, 295]",0.20000000000000007,True,0,"[-813.0, 366.0, 2936.0]","[-813.0, 3114.0, -256.0]",1
T02,0.87350005,"[474, 32]",0.5615384615384615,True,0,"[1984.0, -2827.0, 5793.0]","[1984.0, 5971.0, 2937.0]",2
T03,0.6969979,"[430, 258]",0.9756410256410256,True,0,"[81.0, 13.0, 341.0]","[81.0, 519.0, 97.0]",3
