id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94887304,"[416, 266]",0.9756410256410256,True,0,"[61.0, 17.0, 297.0]","[61.0, 475.0, 93.0]",1
