id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.91909534,"[432, 293]",0.9512820512820512,True,0,"[65.0, 32.0, 266.0]","[65.0, 444.0, 78.0]",1
T02,0.5504116,"[171, 201]",0.6346153846153846,True,0,"[-182.0, -47.0, 506.0]","[-182.0, 684.0, 157.0]",2
