id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94302,"[327, 175]",0.050000000000000044,True,0,"[0.0, -42.0, 273.0]","[0.0, 451.0, 152.0]",1
T02,0.9429565,"[141, 399]",0.4641025641025641,True,0,"[-784.0, 667.0, 1809.0]","[-784.0, 1987.0, -557.0]",2
