id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9611983,"[421, 283]",0.9512820512820512,True,0,"[55.0, 24.0, 253.0]","[55.0, 431.0, 86.0]",1
