id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.92237014,"[447, 212]",0.9512820512820512,True,0,"[92.0, -22.0, 330.0]","[92.0, 508.0, 132.0]",1
