id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.91522807,"[372, 261]",0.9756410256410256,True,0,"[31.0, 13.0, 295.0]","[31.0, 473.0, 97.0]",1
