id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9193025,"[272, 220]",0.658974358974359,True,0,"[-60.0, -23.0, 474.0]","[-60.0, 652.0, 133.0]",1
T02,0.89109284,"[417, 272]",0.9756410256410256,True,0,"[61.0, 21.0, 295.0]","[61.0, 473.0, 89.0]",2
