id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9508343,"[372, 220]",0.9756410256410256,True,0,"[22.0, -10.0, 210.0]","[22.0, 388.0, 131.0]",1
