id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9509757,"[411, 281]",0.20000000000000007,True,0,"[69.0, 33.0, 357.0]","[69.0, 535.0, 67.0]",1
