id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.95353717,"[434, 272]",0.15000000000000002,True,0,"[72.0, 21.0, 292.0]","[72.0, 470.0, 100.0]",1
T02,0.8070273,"[173, 11]",0.4,True,0,"[-172.0, -258.0, 478.0]","[-172.0, 656.0, 379.0]",2
T03,0.7931495,"[304, 19]",0.4,True,0,"[-22.0, -214.0, 413.0]","[-22.0, 591.0, 335.0]",3
