id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9199635,"[469, 236]",0.10000000000000009,True,0,"[88.0, -3.0, 268.0]","[88.0, 446.0, 103.0]",1
