id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.94687724,"[431, 401]",0.10000000000000009,True,0,"[91.0, 139.0, 374.0]","[91.0, 552.0, -39.0]",1
T02,0.8248657,"[312, 212]",0.9025641025641026,True,0,"[-186.0, -374.0, 5541.0]","[-186.0, 5719.0, 474.0]",2
