id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9421075,"[316, 36]",0.0,True,0,"[-56.0, -1073.0, 2246.0]","[-56.0, 2424.0, 1173.0]",1
T02,0.92184937,"[179, 227]",0.7320512820512821,True,0,"[-317.0, -31.0, 927.0]","[-317.0, 1105.0, 131.0]",2
T03,0.6700305,"[95, 402]",0.7320512820512821,True,0,"[-463.0, 322.0, 855.0]","[-463.0, 1033.0, -222.0]",3
