id,conf,image_coords,ripeness,is_ripe,approach_ang,camera_coords,arm_coords,harvest_order
T01,0.9592623,"[382, 303]",0.050000000000000044,True,0,"[21.0, 24.0, 166.0]","[21.0, 344.0, 97.0]",1
